respondent_id,age,gender,education,income_bracket,employment_status,zip_code,has_children,age_group
ID_1188,31,Female,HS Graduate,40k-60k,Retired,40771,False,25-34
ID_1189,42,Female,Some College,60k-80k,Employed,73692,False,35-44
ID_1190,32,Female,Some College,80k-100k,Employed,53707,True,25-34
ID_1191,43,Male,Master's,<20k,Retired,55963,False,35-44
ID_1192,79,Female,Doctorate,40k-60k,Employed,98999,False,65+
ID_1193,53,Female,Bachelor's,100k+,Employed,50623,False,45-54
ID_1194,28,Male,Doctorate,40k-60k,Employed,19880,True,25-34
ID_1195,54,Male,HS Graduate,80k-100k,Employed,81737,False,45-54
ID_1196,58,Male,Bachelor's,20k-40k,Retired,82098,False,55-64
ID_1197,54,Male,Some College,60k-80k,Employed,85965,False,45-54
ID_1198,24,Female,Bachelor's,80k-100k,Employed,99168,False,18-24
ID_1199,35,Male,HS Graduate,40k-60k,Student,15031,False,25-34
ID_1200,67,Female,Bachelor's,40k-60k,Retired,85443,True,65+
ID_1201,37,Male,Less than HS,<20k,Retired,68649,True,35-44
ID_1202,73,Male,HS Graduate,<20k,Employed,68639,False,65+
ID_1203,19,Female,Bachelor's,40k-60k,Employed,87601,False,18-24
ID_1204,43,Female,Bachelor's,80k-100k,Employed,40141,True,35-44
ID_1205,40,Male,Some College,100k+,Employed,93061,False,35-44
ID_1206,49,Other,Bachelor's,60k-80k,Employed,22791,False,45-54
ID_1207,30,Female,HS Graduate,80k-100k,Employed,89405,True,25-34
ID_1208,30,Male,Bachelor's,60k-80k,Employed,15704,True,25-34
ID_1209,34,Female,Less than HS,60k-80k,Employed,53016,False,25-34
ID_1210,42,Male,Bachelor's,80k-100k,Employed,06626,True,35-44
ID_1211,75,Female,Some College,40k-60k,Retired,23897,True,65+
ID_1212,39,Female,Master's,40k-60k,Employed,30579,True,35-44
ID_1213,44,Male,Some College,20k-40k,Employed,63429,False,35-44
ID_1214,34,Female,Some College,80k-100k,Employed,55932,False,25-34
ID_1215,43,Male,Some College,<20k,Retired,20313,True,35-44
ID_1216,55,Female,Some College,20k-40k,Employed,59581,True,45-54
ID_1217,31,Male,HS Graduate,40k-60k,Employed,88570,False,25-34
ID_1218,70,Female,Bachelor's,100k+,Retired,86427,True,65+
ID_1219,31,Female,Some College,80k-100k,Employed,58153,False,25-34
ID_1220,29,Male,Some College,20k-40k,Student,21792,False,25-34
ID_1221,22,Female,Less than HS,60k-80k,Employed,67160,False,18-24
ID_1222,54,Female,Less than HS,100k+,Employed,10152,True,45-54
ID_1223,21,Female,Bachelor's,40k-60k,Employed,82049,False,18-24
ID_1224,72,Female,Master's,40k-60k,Retired,51335,True,65+
ID_1225,46,Male,Some College,40k-60k,Employed,62213,False,45-54
ID_1226,42,Male,HS Graduate,20k-40k,Unemployed,80005,False,35-44
ID_1227,62,Male,HS Graduate,100k+,Employed,61787,True,55-64
ID_1228,21,Male,Master's,80k-100k,Employed,07117,True,18-24
ID_1229,67,Male,Bachelor's,60k-80k,Employed,94642,False,65+
ID_1230,33,Female,Doctorate,40k-60k,Employed,67103,True,25-34
ID_1231,67,Male,Less than HS,100k+,Retired,58809,False,65+
ID_1232,19,Female,Master's,60k-80k,Employed,48540,False,18-24
ID_1233,40,Male,Bachelor's,20k-40k,Employed,22349,True,35-44
ID_1234,21,Male,Master's,20k-40k,Employed,48530,False,18-24
ID_1235,37,Male,Less than HS,60k-80k,Employed,37502,False,35-44
ID_1236,34,Female,Bachelor's,80k-100k,Employed,15180,False,25-34
ID_1237,69,Female,Some College,40k-60k,Retired,25556,True,65+
ID_1238,23,Male,Bachelor's,60k-80k,Employed,73532,False,18-24
ID_1239,35,Female,Some College,20k-40k,Employed,93014,True,25-34
ID_1240,37,Female,Bachelor's,<20k,Employed,27963,False,35-44
ID_1241,76,Female,Doctorate,100k+,Unemployed,83494,True,65+
ID_1242,56,Female,Bachelor's,40k-60k,Employed,58539,False,55-64
ID_1243,62,Male,Bachelor's,80k-100k,Retired,01829,True,55-64
ID_1244,58,Male,Bachelor's,80k-100k,Student,04989,False,55-64
ID_1245,51,Male,Bachelor's,20k-40k,Student,96619,False,45-54
ID_1246,57,Female,HS Graduate,<20k,Employed,47634,False,55-64
ID_1247,63,Female,HS Graduate,80k-100k,Unemployed,67586,False,55-64
ID_1248,71,Female,Bachelor's,<20k,Retired,44770,False,65+
ID_1249,41,Male,Less than HS,20k-40k,Student,80535,False,35-44
ID_1250,35,Male,Bachelor's,<20k,Employed,20925,False,25-34
ID_1251,47,Female,Bachelor's,40k-60k,Unemployed,82475,False,45-54
ID_1252,76,Other,Some College,20k-40k,Unemployed,26286,True,65+
ID_1253,18,Female,Master's,20k-40k,Employed,83132,False,
