id,Ages1_urbanrural%urban,Ages1_urbanrural%rural,s2_hh_size%hhsize_1,s2_hh_size%hhsize_2,s2_hh_size%hhsize_3,s2_hh_size%hhsize_4,s2_hh_size%hhsize_5,s2_hh_size%hhsize_6,s2_hh_size%hhsize_7,s2_hh_size%hhsize_8,s3_hhtenure%owned_outright,s3_hhtenure%owned_mortgage,s3_hhtenure%private_rented,s3_hhtenure%social_rented
1248745226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1248752026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1248765626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1248806426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1248833626,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1248854026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1248894826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1248922026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1248935626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1248949226,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1248956026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1248990026,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1249003626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1249017226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1249037626,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1249085226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1249112426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1249194026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1249200826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1249248426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1249289226,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1249302826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1249316426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1249343626,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1249370826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1249398026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1249404826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1249411626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1249418426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1249459226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1249506826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1249520426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1249527226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1249554426,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1249568026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1249649626,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1249704026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1249765226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1249792426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1249819626,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1249826426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1249846826,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1249921626,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1249962426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1249976026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250016826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1250057626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1250078026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1250112026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1250118826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1250139226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1250166426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1250193626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1250200426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1250227626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1250316026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1250343226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1250370426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250404426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1250411226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1250418026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1250458826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250479226,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1250506426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1250520026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1250608426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250622026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1250649226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250724026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1250764826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1250785226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1250805626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1250826026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1250853226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1250873626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1250894026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1250900826,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1250921226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1250948426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1250962026,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1250975626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1250996026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1251002826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1251016426,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1251036826,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1251043626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1251057226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1251145626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1251159226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1251179626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1251193226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1251206826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1251268026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1251363226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1251404026,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1251424426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1251431226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1251492426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1251512826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1251540026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1251560426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1251648826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1251696426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1251716826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1251744026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1251757626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1251778026,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1251791626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1251805226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1251818826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1251852826,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1251859626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1251927626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1252022826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1252043226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1252050026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1252165626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1252186026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1252192826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1252220026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252226826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252260826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1252281226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1252288026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1252301626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1252342426,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1252349226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1252356026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1252417226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1252451226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252464826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1252478426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1252512426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1252519226,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1252532826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1252600826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252668826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252702826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1252859226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1252866026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1252886426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1252913626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1252920426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1252968026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1253049626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1253056426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1253063226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1253124426,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1253165226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1253172026,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1253178826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1292006826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292013626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292034026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292040826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292047626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1292068026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292081626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1292095226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292102026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1292115626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292129226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1292142826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1292149626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1292156426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292163226,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1292176826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292183626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292197226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292210826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1292217626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1292231226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292238026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292278826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292285626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292292426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292306026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1292312826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1292326426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1292333226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292340026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292353626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1292360426,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1292367226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292374026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292380826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1292387626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292394426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292401226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292408026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1292414826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1292428426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292435226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1292442026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292448826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292455626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292462426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1292469226,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1292476026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1292482826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292489626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1292496426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292503226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292510026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292516826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1292544026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1292550826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292564426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1292571226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292578026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1292591626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292598426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292605226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292612026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292618826,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1292625626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292633106,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1292639226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1292646026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292652826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1292659626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292666426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1292673226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292700426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292701106,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1292707226,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1292714026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1292727626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1292734426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1292741226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1292754826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292761626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1292768426,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1292775226,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1292788826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1292795626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1292809226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1292816026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292822826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1292836426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1292843226,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1292850026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292856826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1292863626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1292870426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292884026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292897626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1292904426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292924826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1292931626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1292938426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292945226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292958826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292972426,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1292986026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1292992826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1292999626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1293006426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1293013226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1293020026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293026826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1293033626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1293040426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1293054026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1293067626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293074426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1293081226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1293088026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1293101626,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1293108426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1293115226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293122026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1293128826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293135626,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1293142426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1293149226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293156026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293162826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293169626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1293176426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1293183226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293190026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293203626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293224026,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1293251226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1293264826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293271626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1293285226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1293292026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1293305626,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1293312426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1293319226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1293326026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293339626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1293346426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1293373626,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1293387226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293400826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293407626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1293421226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293428026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1293441626,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1293442306,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1293448426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1293455226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1293468826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1293475626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1293496026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293502826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293509626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293516426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1293523226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293536826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1293543626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293550426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1293557226,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1293564026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293598026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293625226,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1293632026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1293638826,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1293645626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1293652426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1293666026,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1293672826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293693226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1293700026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1293706826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293740826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1293747626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1293768026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1293774826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1293788426,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1293795226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293802026,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1293808826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1293815626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1293822426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293836026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293842826,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1293856426,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1293870026,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1293876826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1293883626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1293890426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1293897226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293904026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1293910826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293917626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293924426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293931226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1293938026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293958426,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1293965226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1293972026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293978826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1293985626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1293992426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1293999226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1294012826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1294019626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1294026426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294027106,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1294040026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1294054306,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294067226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294080826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1294087626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294094426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1294101226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294108026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294114826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294121626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1294128426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1294142026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294155626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294182826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1294189626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294196426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294216826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1294223626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294230426,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1294257626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294271226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1294278026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1294284826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294291626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294298426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294305226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294312026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1294318826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294319506,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294339226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294352826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1294366426,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1294386826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294393626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294407226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294414026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1294427626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294441226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1294448026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294454826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294461626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294468426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294475226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294482026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294509226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1294522826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294523506,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1294529626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1294536426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294543226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294550026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294556826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294563626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1294570426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
